subscription_id,user_id,plan_id,start_date,end_date,status,mrr,cancellation_reason
2617,1603,3,2026-04-17,2026-06-30,upgraded,12.5,
2618,1604,1,2025-01-21,,active,0,
2619,1605,2,2025-01-12,2025-03-01,upgraded,15,
2620,1605,6,2025-03-01,,active,199,
2621,1606,4,2025-11-20,2026-01-10,canceled,49,No longer needed
2622,1607,4,2026-02-22,,active,49,
2623,1608,1,2026-04-05,,active,0,
2624,1609,1,2024-07-22,2024-11-19,upgraded,0,
2625,1609,3,2024-11-19,2025-02-19,upgraded,12.5,
2626,1609,1,2025-02-19,,active,0,
2627,1610,1,2026-05-25,2026-06-20,canceled,0,Switched to competitor
2628,1611,3,2025-05-27,,active,12.5,
2629,1612,3,2025-08-23,,active,12.5,
2630,1613,1,2025-04-28,2025-08-05,upgraded,0,
2631,1613,7,2025-08-05,2025-11-10,downgraded,165.83,
2632,1613,2,2025-11-10,2026-01-26,upgraded,15,
2633,1613,1,2026-01-26,,active,0,
2634,1614,2,2025-11-27,,active,15,
2635,1615,1,2025-10-16,2025-11-12,upgraded,0,
2636,1615,6,2025-11-12,2026-01-16,downgraded,199,
2637,1615,3,2026-01-16,,active,12.5,
2638,1616,4,2024-05-22,2026-04-06,canceled,49,Too expensive
2639,1617,1,2024-09-02,2024-10-09,upgraded,0,
2640,1617,4,2024-10-09,2024-12-17,canceled,49,Budget cuts
2641,1618,1,2025-02-21,2025-06-20,upgraded,0,
2642,1618,2,2025-06-20,2025-10-11,upgraded,15,
2643,1618,6,2025-10-11,2025-11-05,downgraded,199,
2644,1618,5,2025-11-05,,active,40.83,
2645,1619,1,2025-03-21,2025-06-02,upgraded,0,
2646,1619,3,2025-06-02,2025-07-20,upgraded,12.5,
2647,1619,6,2025-07-20,,active,199,
2648,1620,2,2025-06-16,2025-07-11,upgraded,15,
2649,1620,1,2025-07-11,2025-11-26,canceled,0,Too expensive
2650,1621,1,2024-03-15,2024-06-03,upgraded,0,
2651,1621,2,2024-06-03,,active,15,
2652,1622,1,2025-06-05,,active,0,
2653,1623,3,2024-08-03,2024-11-23,upgraded,12.5,
2654,1623,6,2024-11-23,,active,199,
2655,1624,4,2026-03-09,2026-05-14,upgraded,49,
2656,1624,3,2026-05-14,2026-06-23,upgraded,12.5,
2657,1624,6,2026-06-23,,active,199,
2658,1625,1,2024-08-05,2024-10-26,upgraded,0,
2659,1625,2,2024-10-26,,active,15,
2660,1626,4,2025-01-12,,active,49,
2661,1627,2,2025-08-19,,active,15,
2662,1628,1,2026-04-30,,active,0,
2663,1629,2,2024-05-28,2025-12-12,canceled,15,Poor support experience
2664,1630,1,2026-03-01,,active,0,
2665,1631,3,2024-10-28,,active,12.5,
2666,1632,3,2025-02-11,,active,12.5,
2667,1633,2,2025-06-16,2025-09-30,upgraded,15,
2668,1633,3,2025-09-30,2025-12-07,canceled,12.5,No longer needed
2669,1634,1,2026-05-06,,active,0,
2670,1635,2,2025-03-20,2026-02-23,canceled,15,Poor support experience
2671,1636,2,2025-11-07,,active,15,
2672,1637,1,2026-04-08,2026-05-11,upgraded,0,
2673,1637,3,2026-05-11,2026-06-30,upgraded,12.5,
2674,1638,2,2024-09-14,2024-12-31,upgraded,15,
2675,1638,3,2024-12-31,2026-01-06,canceled,12.5,Missing features
2676,1639,3,2026-05-02,,active,12.5,
2677,1640,2,2024-02-26,,active,15,
2678,1641,1,2024-03-08,,active,0,
2679,1642,1,2026-03-03,,active,0,
2680,1643,2,2025-10-14,2025-11-19,upgraded,15,
2681,1643,7,2025-11-19,2026-01-13,downgraded,165.83,
2682,1643,2,2026-01-13,,active,15,
2683,1644,3,2026-01-13,,active,12.5,
2684,1645,1,2025-01-28,2025-05-25,upgraded,0,
2685,1645,7,2025-05-25,2025-08-28,downgraded,165.83,
2686,1645,3,2025-08-28,2025-12-11,upgraded,12.5,
2687,1645,6,2025-12-11,,active,199,
2688,1646,1,2024-09-26,2024-10-25,upgraded,0,
2689,1646,2,2024-10-25,2025-02-17,upgraded,15,
2690,1646,7,2025-02-17,2025-04-01,downgraded,165.83,
2691,1646,1,2025-04-01,2026-02-24,canceled,0,Budget cuts
2692,1647,1,2024-12-19,,active,0,
2693,1648,1,2025-09-09,,active,0,
2694,1649,2,2025-07-13,2025-10-24,upgraded,15,
2695,1649,1,2025-10-24,,active,0,
2696,1650,1,2025-08-29,2025-12-21,upgraded,0,
2697,1650,4,2025-12-21,2026-03-07,upgraded,49,
2698,1650,7,2026-03-07,2026-05-11,canceled,165.83,Poor support experience
2699,1651,1,2024-10-09,,active,0,
2700,1652,1,2025-04-19,2025-08-03,canceled,0,Too expensive
2701,1653,1,2026-04-20,2026-06-24,upgraded,0,
2702,1653,4,2026-06-24,2026-06-30,upgraded,49,
2703,1654,1,2026-01-22,,active,0,
2704,1655,1,2026-06-16,2026-06-30,upgraded,0,
2705,1656,2,2025-05-19,,active,15,
2706,1657,2,2025-02-16,,active,15,
2707,1658,2,2025-07-07,2025-10-31,upgraded,15,
2708,1658,5,2025-10-31,2026-01-31,upgraded,40.83,
2709,1658,6,2026-01-31,2026-04-18,downgraded,199,
2710,1658,7,2026-04-18,,active,165.83,
2711,1659,1,2024-01-16,2024-04-22,upgraded,0,
2712,1659,6,2024-04-22,2025-08-17,canceled,199,Switched to competitor
2713,1660,2,2025-10-28,,active,15,
2714,1661,1,2025-07-24,,active,0,
2715,1662,1,2024-05-09,2024-07-17,upgraded,0,
2716,1662,2,2024-07-17,,active,15,
2717,1663,4,2026-01-06,,active,49,
2718,1664,1,2025-07-20,,active,0,
2719,1665,2,2024-12-31,2025-02-03,canceled,15,Poor support experience
2720,1666,1,2024-10-08,2026-04-01,canceled,0,Budget cuts
2721,1667,1,2025-01-28,2025-05-03,upgraded,0,
2722,1667,3,2025-05-03,2025-08-07,upgraded,12.5,
2723,1667,5,2025-08-07,2025-10-26,upgraded,40.83,
2724,1667,3,2025-10-26,,active,12.5,
2725,1668,3,2024-07-19,2025-12-04,canceled,12.5,Budget cuts
2726,1669,2,2025-01-12,2026-04-28,canceled,15,Missing features
2727,1670,2,2025-12-03,2026-03-25,upgraded,15,
2728,1670,7,2026-03-25,2026-06-17,downgraded,165.83,
2729,1670,3,2026-06-17,2026-06-30,upgraded,12.5,
2730,1671,1,2024-09-14,2026-01-06,canceled,0,Too expensive
2731,1672,2,2025-10-11,,active,15,
2732,1673,3,2025-08-09,,active,12.5,
2733,1674,1,2024-07-01,2024-09-09,upgraded,0,
2734,1674,6,2024-09-09,2025-11-08,canceled,199,Switched to competitor
2735,1675,1,2025-06-26,2025-10-12,upgraded,0,
2736,1675,3,2025-10-12,,active,12.5,
2737,1676,2,2025-01-09,,active,15,
2738,1677,4,2026-02-13,2026-04-12,canceled,49,Budget cuts
2739,1678,1,2024-03-17,2025-06-19,canceled,0,Missing features
2740,1679,1,2026-03-23,2026-04-13,canceled,0,No longer needed
2741,1680,1,2024-04-19,2026-06-11,canceled,0,Budget cuts
2742,1681,1,2025-04-03,,active,0,
2743,1682,2,2026-03-05,2026-06-30,upgraded,15,
2744,1683,2,2025-09-11,,active,15,
2745,1684,3,2025-02-15,2025-04-26,upgraded,12.5,
2746,1684,6,2025-04-26,2026-02-26,canceled,199,Too expensive
2747,1685,4,2025-06-02,,active,49,
2748,1686,1,2025-07-08,,active,0,
2749,1687,3,2024-05-11,2024-08-05,upgraded,12.5,
2750,1687,4,2024-08-05,,active,49,
2751,1688,1,2026-06-22,,active,0,
2752,1689,1,2025-10-20,2025-11-12,upgraded,0,
2753,1689,7,2025-11-12,2026-01-15,downgraded,165.83,
2754,1689,1,2026-01-15,,active,0,
2755,1690,2,2024-07-27,,active,15,
2756,1691,1,2025-01-30,2025-03-28,upgraded,0,
2757,1691,5,2025-03-28,2026-04-25,canceled,40.83,Budget cuts
2758,1692,1,2026-01-06,2026-05-11,canceled,0,Budget cuts
2759,1693,1,2024-08-02,2024-11-28,canceled,0,Too expensive
2760,1694,1,2026-05-06,2026-06-21,canceled,0,Poor support experience
2761,1695,2,2026-01-26,2026-02-22,upgraded,15,
2762,1695,6,2026-02-22,,active,199,
2763,1696,1,2025-06-29,2025-10-12,upgraded,0,
2764,1696,3,2025-10-12,2025-11-16,upgraded,12.5,
2765,1696,6,2025-11-16,,active,199,
2766,1697,1,2025-04-20,2025-07-14,upgraded,0,
2767,1697,7,2025-07-14,,active,165.83,
2768,1698,3,2024-11-29,,active,12.5,
2769,1699,1,2024-02-24,,active,0,
2770,1700,1,2025-03-29,,active,0,
2771,1701,2,2024-06-07,,active,15,
2772,1702,4,2025-11-04,2026-02-13,upgraded,49,
2773,1702,2,2026-02-13,,active,15,
2774,1703,3,2026-03-19,,active,12.5,
2775,1704,3,2024-08-12,2024-10-06,upgraded,12.5,
2776,1704,5,2024-10-06,2024-12-15,upgraded,40.83,
2777,1704,7,2024-12-15,,active,165.83,
2778,1705,2,2026-01-02,2026-02-08,upgraded,15,
2779,1705,4,2026-02-08,2026-04-25,canceled,49,Switched to competitor
2780,1706,1,2025-03-26,2025-08-23,canceled,0,Switched to competitor
2781,1707,3,2025-05-17,,active,12.5,
2782,1708,1,2024-05-17,2024-07-31,upgraded,0,
2783,1708,2,2024-07-31,,active,15,
2784,1709,1,2026-02-18,2026-04-13,upgraded,0,
2785,1709,6,2026-04-13,2026-05-14,downgraded,199,
2786,1709,2,2026-05-14,,active,15,
2787,1710,1,2025-12-10,2026-02-05,upgraded,0,
2788,1710,7,2026-02-05,2026-05-29,downgraded,165.83,
2789,1710,2,2026-05-29,2026-06-30,upgraded,15,
2790,1711,1,2024-07-25,2024-08-14,upgraded,0,
2791,1711,3,2024-08-14,2024-12-08,upgraded,12.5,
2792,1711,4,2024-12-08,,active,49,
2793,1712,1,2024-03-09,,active,0,
2794,1713,4,2024-06-20,2025-10-12,canceled,49,Poor support experience
2795,1714,3,2024-07-16,,active,12.5,
2796,1715,3,2024-04-27,,active,12.5,
2797,1716,1,2024-02-24,,active,0,
2798,1717,2,2026-01-08,,active,15,
2799,1718,1,2024-02-07,2024-04-07,upgraded,0,
2800,1718,7,2024-04-07,2024-07-04,downgraded,165.83,
2801,1718,3,2024-07-04,2024-07-23,upgraded,12.5,
2802,1718,6,2024-07-23,2025-08-03,canceled,199,Budget cuts
2803,1719,4,2024-04-16,2024-12-02,canceled,49,Missing features
2804,1720,1,2024-12-11,,active,0,
2805,1721,1,2025-12-18,2026-01-27,upgraded,0,
2806,1721,3,2026-01-27,2026-04-07,upgraded,12.5,
2807,1721,6,2026-04-07,,active,199,
2808,1722,2,2025-09-02,2025-12-01,upgraded,15,
2809,1722,5,2025-12-01,2026-01-14,upgraded,40.83,
2810,1722,1,2026-01-14,,active,0,
2811,1723,1,2024-07-14,2024-11-30,canceled,0,Budget cuts
2812,1724,1,2024-03-17,2024-06-17,upgraded,0,
2813,1724,6,2024-06-17,2024-09-01,downgraded,199,
2814,1724,4,2024-09-01,,active,49,
2815,1725,2,2024-08-24,,active,15,
2816,1726,4,2024-01-23,2024-02-13,upgraded,49,
2817,1726,7,2024-02-13,,active,165.83,
2818,1727,1,2026-04-27,,active,0,
2819,1728,1,2025-09-22,,active,0,
2820,1729,3,2024-03-07,,active,12.5,
2821,1730,4,2026-05-11,2026-06-30,upgraded,49,
2822,1731,1,2024-02-09,2026-04-30,canceled,0,Switched to competitor
2823,1732,3,2025-06-12,2025-08-25,upgraded,12.5,
2824,1732,4,2025-08-25,2025-10-10,upgraded,49,
2825,1732,1,2025-10-10,2026-01-05,upgraded,0,
2826,1732,2,2026-01-05,2026-03-26,canceled,15,No longer needed
2827,1733,2,2024-12-16,2025-03-19,upgraded,15,
2828,1733,7,2025-03-19,,active,165.83,
2829,1734,2,2024-03-22,2025-07-28,canceled,15,Budget cuts
2830,1735,4,2024-01-26,2024-05-22,upgraded,49,
2831,1735,2,2024-05-22,2024-07-25,canceled,15,No longer needed
2832,1736,1,2024-09-16,2024-10-22,upgraded,0,
2833,1736,6,2024-10-22,2024-11-23,downgraded,199,
2834,1736,3,2024-11-23,,active,12.5,
2835,1737,1,2026-04-22,2026-06-14,upgraded,0,
2836,1737,6,2026-06-14,,active,199,
2837,1738,4,2024-03-06,,active,49,
2838,1739,4,2024-11-14,2024-12-30,upgraded,49,
2839,1739,3,2024-12-30,,active,12.5,
2840,1740,1,2024-09-15,2024-12-05,upgraded,0,
2841,1740,3,2024-12-05,2025-03-10,upgraded,12.5,
2842,1740,5,2025-03-10,,active,40.83,
2843,1741,2,2025-08-10,,active,15,
2844,1742,3,2024-02-08,2024-04-09,upgraded,12.5,
2845,1742,5,2024-04-09,2024-06-03,upgraded,40.83,
2846,1742,3,2024-06-03,2024-09-22,upgraded,12.5,
2847,1742,2,2024-09-22,,active,15,
2848,1743,1,2025-10-25,2026-02-19,upgraded,0,
2849,1743,5,2026-02-19,,active,40.83,
2850,1744,1,2025-02-24,2025-04-07,upgraded,0,
2851,1744,7,2025-04-07,2025-07-17,downgraded,165.83,
2852,1744,1,2025-07-17,2025-10-28,upgraded,0,
2853,1744,3,2025-10-28,,active,12.5,
2854,1745,2,2026-04-30,,active,15,
2855,1746,1,2025-08-05,2025-09-01,upgraded,0,
2856,1746,7,2025-09-01,2025-12-12,downgraded,165.83,
2857,1746,4,2025-12-12,2026-01-20,upgraded,49,
2858,1746,2,2026-01-20,2026-02-09,canceled,15,No longer needed
2859,1747,1,2024-01-27,,active,0,
2860,1748,1,2025-11-07,,active,0,
2861,1749,1,2025-01-13,,active,0,
2862,1750,1,2024-03-26,2024-05-23,upgraded,0,
2863,1750,2,2024-05-23,,active,15,
2864,1751,2,2025-02-12,2025-04-17,canceled,15,Missing features
2865,1752,4,2025-08-07,2025-10-11,upgraded,49,
2866,1752,2,2025-10-11,2025-12-30,canceled,15,Switched to competitor
2867,1753,2,2025-03-04,2025-06-30,upgraded,15,
2868,1753,1,2025-06-30,,active,0,
2869,1754,1,2025-02-16,2025-03-09,upgraded,0,
2870,1754,3,2025-03-09,,active,12.5,
2871,1755,1,2025-11-17,2026-03-25,canceled,0,Poor support experience
2872,1756,1,2024-02-14,2025-03-05,canceled,0,Switched to competitor
2873,1757,1,2024-02-15,2024-03-06,upgraded,0,
2874,1757,7,2024-03-06,2024-05-06,canceled,165.83,No longer needed
2875,1758,1,2026-01-10,2026-04-19,canceled,0,Switched to competitor
2876,1759,4,2026-06-25,2026-06-30,upgraded,49,
2877,1760,1,2025-03-15,,active,0,
2878,1761,3,2024-06-12,,active,12.5,
2879,1762,4,2025-08-10,2025-11-14,upgraded,49,
2880,1762,1,2025-11-14,,active,0,
2881,1763,3,2024-09-21,,active,12.5,
2882,1764,1,2024-04-01,2024-04-29,upgraded,0,
2883,1764,7,2024-04-29,2024-10-19,canceled,165.83,Poor support experience
2884,1765,2,2026-04-20,2026-06-30,upgraded,15,
2885,1766,1,2024-02-14,2025-09-26,canceled,0,Budget cuts
2886,1767,1,2024-10-12,2024-11-28,upgraded,0,
2887,1767,4,2024-11-28,,active,49,
2888,1768,4,2024-10-07,2024-10-28,upgraded,49,
2889,1768,1,2024-10-28,,active,0,
2890,1769,2,2025-12-17,,active,15,
2891,1770,1,2026-05-03,,active,0,
2892,1771,1,2025-09-29,2025-11-12,upgraded,0,
2893,1771,5,2025-11-12,,active,40.83,
2894,1772,4,2025-02-09,,active,49,
2895,1773,1,2024-09-24,2024-11-30,upgraded,0,
2896,1773,2,2024-11-30,,active,15,
2897,1774,2,2024-09-09,2024-11-14,upgraded,15,
2898,1774,5,2024-11-14,2025-03-01,upgraded,40.83,
2899,1774,4,2025-03-01,,active,49,
2900,1775,1,2026-05-02,2026-06-30,upgraded,0,
2901,1776,1,2024-09-23,2024-10-31,upgraded,0,
2902,1776,2,2024-10-31,2025-01-26,upgraded,15,
2903,1776,4,2025-01-26,2025-03-25,upgraded,49,
2904,1776,6,2025-03-25,,active,199,
2905,1777,1,2025-06-27,2025-09-05,upgraded,0,
2906,1777,5,2025-09-05,,active,40.83,
2907,1778,1,2025-03-21,2025-05-18,upgraded,0,
2908,1778,6,2025-05-18,2025-07-05,canceled,199,Missing features
2909,1779,2,2025-05-16,,active,15,
2910,1780,1,2026-04-04,,active,0,
2911,1781,1,2026-02-27,2026-03-28,canceled,0,Poor support experience
2912,1782,2,2025-12-12,2026-04-02,upgraded,15,
2913,1782,6,2026-04-02,2026-05-01,canceled,199,Budget cuts
2914,1783,2,2024-11-14,2025-01-16,upgraded,15,
2915,1783,6,2025-01-16,,active,199,
2916,1784,1,2026-04-14,2026-05-27,upgraded,0,
2917,1784,2,2026-05-27,2026-06-21,upgraded,15,
2918,1784,1,2026-06-21,,active,0,
2919,1785,1,2025-08-25,,active,0,
2920,1786,4,2026-06-22,,active,49,
2921,1787,1,2026-05-23,,active,0,
2922,1788,1,2024-12-16,,active,0,
2923,1789,1,2025-01-12,,active,0,
2924,1790,3,2025-01-05,2025-02-07,upgraded,12.5,
2925,1790,1,2025-02-07,2025-03-18,upgraded,0,
2926,1790,2,2025-03-18,,active,15,
2927,1791,1,2026-01-27,2026-05-17,upgraded,0,
2928,1791,2,2026-05-17,2026-06-11,canceled,15,No longer needed
2929,1792,4,2026-02-22,2026-04-15,upgraded,49,
2930,1792,2,2026-04-15,,active,15,
2931,1793,1,2024-09-05,2024-10-07,upgraded,0,
2932,1793,6,2024-10-07,2025-12-19,canceled,199,Too expensive
2933,1794,3,2026-04-19,,active,12.5,
2934,1795,1,2026-04-26,,active,0,
2935,1796,1,2026-04-29,,active,0,
2936,1797,4,2024-03-11,2024-04-17,upgraded,49,
2937,1797,3,2024-04-17,2024-05-29,upgraded,12.5,
2938,1797,4,2024-05-29,2024-08-11,upgraded,49,
2939,1797,6,2024-08-11,,active,199,
2940,1798,1,2024-09-17,2024-10-10,canceled,0,Budget cuts
2941,1799,2,2025-12-05,,active,15,
2942,1800,1,2024-05-30,2024-06-20,upgraded,0,
2943,1800,7,2024-06-20,2026-03-31,canceled,165.83,Poor support experience
2944,1801,1,2025-08-23,,active,0,
2945,1802,1,2026-05-07,,active,0,
2946,1803,3,2026-02-04,,active,12.5,
2947,1804,1,2025-06-17,,active,0,
2948,1805,2,2026-04-16,2026-06-02,upgraded,15,
2949,1805,1,2026-06-02,,active,0,
2950,1806,1,2024-05-29,2024-06-22,upgraded,0,
2951,1806,5,2024-06-22,2024-08-30,upgraded,40.83,
2952,1806,1,2024-08-30,,active,0,
2953,1807,2,2025-01-23,2025-05-26,canceled,15,Too expensive
2954,1808,2,2024-01-12,2024-03-18,upgraded,15,
2955,1808,4,2024-03-18,2024-06-01,upgraded,49,
2956,1808,7,2024-06-01,2024-08-28,downgraded,165.83,
2957,1808,6,2024-08-28,,active,199,
2958,1809,1,2024-11-22,2024-12-31,upgraded,0,
2959,1809,7,2024-12-31,,active,165.83,
2960,1810,3,2024-07-18,2024-08-19,upgraded,12.5,
2961,1810,5,2024-08-19,2024-10-19,upgraded,40.83,
2962,1810,2,2024-10-19,2024-12-20,upgraded,15,
2963,1810,6,2024-12-20,2026-02-21,canceled,199,Too expensive
2964,1811,1,2025-04-13,2025-07-15,upgraded,0,
2965,1811,5,2025-07-15,2025-08-14,canceled,40.83,Poor support experience
2966,1812,1,2025-03-24,2025-04-23,upgraded,0,
2967,1812,4,2025-04-23,2025-08-04,upgraded,49,
2968,1812,5,2025-08-04,2025-11-19,upgraded,40.83,
2969,1812,6,2025-11-19,,active,199,
2970,1813,4,2024-03-16,2025-07-27,canceled,49,Budget cuts
2971,1814,1,2025-07-08,2025-09-21,upgraded,0,
2972,1814,6,2025-09-21,2025-10-13,downgraded,199,
2973,1814,2,2025-10-13,2025-11-25,upgraded,15,
2974,1814,4,2025-11-25,,active,49,
2975,1815,1,2024-01-16,,active,0,
2976,1816,2,2025-08-01,2025-09-22,upgraded,15,
2977,1816,4,2025-09-22,,active,49,
2978,1817,1,2025-10-12,2026-06-01,canceled,0,Poor support experience
2979,1818,4,2026-04-02,,active,49,
2980,1819,3,2024-05-09,,active,12.5,
2981,1820,1,2025-01-24,,active,0,
2982,1821,1,2026-03-13,2026-06-08,upgraded,0,
2983,1821,4,2026-06-08,,active,49,
2984,1822,4,2025-05-14,,active,49,
2985,1823,1,2025-09-15,,active,0,
2986,1824,1,2024-03-17,2024-05-31,upgraded,0,
2987,1824,4,2024-05-31,2024-09-02,upgraded,49,
2988,1824,6,2024-09-02,,active,199,
2989,1825,2,2026-04-23,2026-06-30,upgraded,15,
2990,1826,2,2024-05-24,2024-08-28,upgraded,15,
2991,1826,3,2024-08-28,2024-11-27,upgraded,12.5,
2992,1826,4,2024-11-27,2025-02-26,upgraded,49,
2993,1826,7,2025-02-26,,active,165.83,
2994,1827,2,2025-12-22,,active,15,
2995,1828,1,2025-05-30,,active,0,
2996,1829,2,2025-10-29,2026-02-06,upgraded,15,
2997,1829,5,2026-02-06,2026-03-08,canceled,40.83,No longer needed
2998,1830,1,2025-07-09,,active,0,
2999,1831,1,2025-01-15,,active,0,
3000,1832,2,2024-03-23,,active,15,
3001,1833,4,2024-07-23,,active,49,
3002,1834,4,2025-08-10,2025-10-20,upgraded,49,
3003,1834,6,2025-10-20,,active,199,
3004,1835,1,2025-08-30,2025-12-23,upgraded,0,
3005,1835,6,2025-12-23,,active,199,
3006,1836,1,2026-05-06,2026-06-30,upgraded,0,
3007,1837,3,2024-08-06,,active,12.5,
3008,1838,1,2024-08-15,2024-12-11,upgraded,0,
3009,1838,6,2024-12-11,,active,199,
3010,1839,2,2026-02-21,2026-05-13,upgraded,15,
3011,1839,3,2026-05-13,,active,12.5,
3012,1840,1,2026-02-02,2026-03-02,canceled,0,Poor support experience
3013,1841,1,2024-07-18,2024-11-12,upgraded,0,
3014,1841,4,2024-11-12,2025-01-17,upgraded,49,
3015,1841,2,2025-01-17,2025-05-06,upgraded,15,
3016,1841,1,2025-05-06,,active,0,
3017,1842,1,2024-02-18,,active,0,
3018,1843,2,2024-12-26,2026-02-01,canceled,15,Missing features
3019,1844,1,2024-04-19,2024-08-06,upgraded,0,
3020,1844,5,2024-08-06,2024-09-02,upgraded,40.83,
3021,1844,7,2024-09-02,2024-09-28,downgraded,165.83,
3022,1844,5,2024-09-28,2026-04-01,canceled,40.83,Switched to competitor
3023,1845,3,2025-04-18,2025-07-10,upgraded,12.5,
3024,1845,2,2025-07-10,2025-10-19,upgraded,15,
3025,1845,4,2025-10-19,,active,49,
3026,1846,2,2024-02-25,2024-04-21,upgraded,15,
3027,1846,5,2024-04-21,2024-08-18,upgraded,40.83,
3028,1846,1,2024-08-18,2024-10-03,upgraded,0,
3029,1846,4,2024-10-03,,active,49,
3030,1847,1,2025-11-29,2025-12-20,upgraded,0,
3031,1847,6,2025-12-20,,active,199,
3032,1848,2,2024-06-10,2024-09-21,upgraded,15,
3033,1848,7,2024-09-21,,active,165.83,
3034,1849,4,2024-09-22,2025-12-14,canceled,49,Switched to competitor
3035,1850,1,2026-05-14,2026-06-30,upgraded,0,
3036,1851,2,2025-11-13,,active,15,
3037,1852,1,2025-12-07,2026-05-23,canceled,0,Poor support experience
3038,1853,4,2025-12-16,2026-04-11,upgraded,49,
3039,1853,5,2026-04-11,2026-05-09,upgraded,40.83,
3040,1853,6,2026-05-09,2026-06-02,canceled,199,Switched to competitor
3041,1854,1,2025-09-23,2025-12-24,upgraded,0,
3042,1854,6,2025-12-24,2026-04-01,canceled,199,No longer needed
3043,1855,1,2025-01-05,2026-05-06,canceled,0,Too expensive
3044,1856,1,2026-04-24,2026-06-13,canceled,0,Missing features
3045,1857,1,2025-12-12,,active,0,
3046,1858,1,2024-01-22,,active,0,
3047,1859,1,2026-04-28,,active,0,
3048,1860,1,2025-07-04,,active,0,
3049,1861,1,2024-12-04,2025-02-23,upgraded,0,
3050,1861,5,2025-02-23,2025-05-07,upgraded,40.83,
3051,1861,4,2025-05-07,,active,49,
3052,1862,1,2024-09-07,2025-08-30,canceled,0,Poor support experience
3053,1863,1,2025-03-30,2025-05-24,canceled,0,Missing features
3054,1864,1,2026-03-19,,active,0,
3055,1865,4,2024-06-20,2024-09-17,upgraded,49,
3056,1865,7,2024-09-17,,active,165.83,
3057,1866,1,2025-01-13,2025-01-28,upgraded,0,
3058,1866,6,2025-01-28,2025-04-30,downgraded,199,
3059,1866,3,2025-04-30,,active,12.5,
3060,1867,1,2024-04-27,2024-08-09,upgraded,0,
3061,1867,5,2024-08-09,2024-09-25,upgraded,40.83,
3062,1867,3,2024-09-25,2024-11-10,upgraded,12.5,
3063,1867,5,2024-11-10,2025-05-05,canceled,40.83,Switched to competitor
3064,1868,3,2025-10-24,,active,12.5,
3065,1869,1,2026-01-10,,active,0,
3066,1870,2,2025-07-17,,active,15,
3067,1871,1,2025-07-23,,active,0,
3068,1872,1,2024-03-09,2024-06-21,upgraded,0,
3069,1872,7,2024-06-21,,active,165.83,
3070,1873,1,2024-12-05,2025-02-17,upgraded,0,
3071,1873,2,2025-02-17,2025-04-26,upgraded,15,
3072,1873,4,2025-04-26,2025-06-12,upgraded,49,
3073,1873,5,2025-06-12,,active,40.83,
3074,1874,4,2024-06-30,2024-11-30,canceled,49,No longer needed
3075,1875,2,2024-09-15,2025-05-11,canceled,15,No longer needed
3076,1876,4,2025-03-07,,active,49,
3077,1877,2,2024-02-21,2024-05-08,upgraded,15,
3078,1877,1,2024-05-08,,active,0,
3079,1878,2,2024-09-06,,active,15,
3080,1879,4,2024-09-16,,active,49,
3081,1880,3,2025-04-15,,active,12.5,
3082,1881,1,2024-04-01,2024-06-17,upgraded,0,
3083,1881,5,2024-06-17,2025-11-18,canceled,40.83,Poor support experience
3084,1882,3,2026-02-06,,active,12.5,
3085,1883,1,2025-09-26,2025-11-18,upgraded,0,
3086,1883,4,2025-11-18,,active,49,
3087,1884,1,2024-02-27,2025-06-04,canceled,0,Switched to competitor
3088,1885,2,2024-08-27,,active,15,
3089,1886,1,2024-11-03,2025-01-27,upgraded,0,
3090,1886,6,2025-01-27,2025-04-28,canceled,199,Too expensive
3091,1887,4,2025-03-02,2025-05-22,upgraded,49,
3092,1887,6,2025-05-22,2025-07-24,downgraded,199,
3093,1887,3,2025-07-24,2026-01-21,canceled,12.5,Poor support experience
3094,1888,1,2026-06-22,2026-06-30,upgraded,0,
3095,1889,2,2025-12-13,2026-01-19,upgraded,15,
3096,1889,5,2026-01-19,,active,40.83,
3097,1890,4,2025-12-04,2026-01-24,upgraded,49,
3098,1890,3,2026-01-24,2026-02-12,upgraded,12.5,
3099,1890,2,2026-02-12,2026-03-14,canceled,15,Budget cuts
3100,1891,1,2025-11-30,2026-03-29,upgraded,0,
3101,1891,5,2026-03-29,,active,40.83,
3102,1892,4,2025-11-13,,active,49,
3103,1893,4,2024-03-21,2024-04-27,canceled,49,Missing features
3104,1894,4,2025-12-07,2026-02-26,upgraded,49,
3105,1894,3,2026-02-26,2026-04-19,upgraded,12.5,
3106,1894,1,2026-04-19,2026-06-29,upgraded,0,
3107,1894,7,2026-06-29,,active,165.83,
3108,1895,1,2025-01-04,,active,0,
3109,1896,2,2026-04-06,2026-05-14,upgraded,15,
3110,1896,4,2026-05-14,,active,49,
3111,1897,2,2024-12-06,2025-03-23,upgraded,15,
3112,1897,3,2025-03-23,2025-04-07,upgraded,12.5,
3113,1897,5,2025-04-07,2025-06-22,upgraded,40.83,
3114,1897,3,2025-06-22,2025-11-26,canceled,12.5,No longer needed
3115,1898,4,2026-03-16,2026-03-31,upgraded,49,
3116,1898,3,2026-03-31,2026-06-30,upgraded,12.5,
3117,1899,1,2024-05-19,2024-07-07,upgraded,0,
3118,1899,5,2024-07-07,2024-09-04,upgraded,40.83,
3119,1899,6,2024-09-04,,active,199,
3120,1900,4,2025-08-20,2025-10-21,upgraded,49,
